Date/Heure,Temp max.(°C),Temp min.(°C),Temp moy.(°C),Précip. tot. (mm),Neige au sol (cm),Inondation pluviale,Crue fluviale
2018-10-23,9.4,0.0,4.7,0.6,,0,0
2018-10-24,7.4,1.8,4.6,0.8,,0,0
2018-10-25,3.4,-0.6,1.4,0.0,,0,0
2018-10-26,5.2,-4.7,0.3,0.0,,0,0
2018-10-27,5.3,-2.2,1.6,9.0,0.0,0,0
2018-10-28,4.5,1.0,2.7,5.5,,0,0
2018-10-29,6.7,2.0,4.4,1.5,,0,0
2018-10-30,4.7,-1.1,1.8,0.0,,0,0
2018-10-31,4.7,-0.4,2.2,8.5,,0,0
2018-11-01,7.6,3.8,5.7,8.4,,0,0
2018-11-02,5.2,3.1,4.2,6.4,,0,0
2018-11-03,5.0,2.6,3.8,10.7,,0,0
2018-11-04,6.6,1.2,4.0,0.0,,0,0
2018-11-05,6.5,1.0,3.8,8.2,,0,0
2018-11-06,12.6,5.8,9.2,4.6,,0,0
2018-11-07,12.4,6.2,9.4,0.3,,0,0
2018-11-08,8.7,1.9,5.3,0.0,,0,0
2018-11-09,3.0,-2.3,0.4,14.8,0.0,0,0
2018-11-10,5.4,-1.8,1.8,2.4,,0,0
2018-11-11,0.4,-4.2,-2.0,0.1,,0,0
2018-11-12,4.0,-3.1,0.4,0.1,,0,0
2018-11-13,2.9,-8.1,-2.7,6.8,,0,0
2018-11-14,-6.7,-10.8,-8.8,0.1,,0,0
2018-11-15,-4.2,-11.1,-7.6,0.0,,0,0
2018-11-16,-1.6,-4.6,-3.2,9.2,2.5,0,0
2018-11-17,2.6,-6.8,-2.2,0.1,5.5,0,0
2018-11-18,-2.2,-12.4,-7.3,0.1,3.5,0,0
2018-11-19,1.0,-3.6,-1.2,1.4,3.5,0,0
2018-11-20,-3.5,-7.2,-5.4,3.5,4.5,0,0
2018-11-21,-2.8,-16.0,-9.4,1.9,6.5,0,0
2018-11-22,-9.4,-17.6,-13.6,0.1,6.0,0,0
2018-11-23,-3.5,-15.7,-9.6,0.0,6.0,0,0
2018-11-24,2.2,-8.7,-3.2,1.5,5.0,0,0
2018-11-25,3.5,-0.6,1.5,19.2,4.5,0,0
2018-11-26,4.2,0.6,2.4,3.7,1.5,0,0
2018-11-27,1.2,-0.2,0.6,7.4,1.0,0,0
2018-11-28,2.3,0.3,1.4,5.2,3.5,0,0
2018-11-29,2.7,0.7,1.7,0.0,1.0,0,0
2018-11-30,0.9,-0.3,0.3,0.0,0.0,0,0
2018-12-01,0.5,-0.6,0.0,0.0,0.0,0,0
2018-12-02,4.4,-0.8,1.8,15.2,2.0,0,0
2018-12-03,3.6,-2.4,0.6,7.8,0.0,0,0
2018-12-04,-2.4,-7.2,-4.8,0.1,0.0,0,0
2018-12-05,-3.6,-9.0,-6.4,0.4,0.0,0,0
2018-12-06,0.8,-4.3,-1.8,0.8,0.0,0,0
2018-12-07,-1.3,-15.4,-8.4,0.2,1.0,0,0
2018-12-08,-8.8,-17.3,-13.0,0.1,1.0,0,0
2018-12-09,0.0,-13.4,-6.7,0.2,0.0,0,0
2018-12-10,-4.2,-12.3,-8.2,0.0,0.0,0,0
2018-12-11,-5.4,-10.8,-8.2,1.5,0.5,0,0
2018-12-12,-8.4,-16.9,-12.6,0.4,2.5,0,0
2018-12-13,-7.5,-16.5,-12.0,0.0,2.0,0,0
2018-12-14,3.0,-8.0,-2.5,7.4,1.5,0,0
2018-12-15,4.9,-1.0,2.0,0.1,0.5,0,0
2018-12-16,1.8,-2.8,-0.5,0.0,0.5,0,0
2018-12-17,1.4,-7.3,-3.0,0.4,0.5,0,0
2018-12-18,-4.1,-9.5,-6.8,0.0,0.5,0,0
2018-12-19,-1.9,-10.6,-6.3,0.0,0.5,0,0
2018-12-20,4.4,-8.5,-2.0,4.8,1.0,0,0
2018-12-21,7.2,0.8,4.0,34.8,1.0,0,0
2018-12-22,6.9,-6.2,0.4,2.2,0.5,0,0
2018-12-23,-6.2,-11.0,-8.6,0.1,0.5,0,0
2018-12-24,-6.4,-11.4,-8.9,0.0,0.5,0,0
2018-12-25,-8.4,-13.8,-11.0,0.0,0.5,0,0
2018-12-26,-4.5,-12.4,-8.4,0.2,0.5,0,0
2018-12-27,-8.5,-14.4,-11.5,0.3,1.0,0,0
2018-12-28,3.0,-8.8,-2.9,15.5,2.5,0,0
2018-12-29,6.2,-12.2,-3.0,0.6,2.0,0,0
2018-12-30,-7.0,-12.8,-9.9,0.2,1.0,0,0
2018-12-31,2.1,-8.4,-3.2,2.8,1.0,0,0
2019-01-01,2.4,-12.6,-5.0,16.8,1.0,0,0
2019-01-02,-9.0,-15.5,-12.3,0.4,1.0,0,0
2019-01-03,-1.6,-14.0,-7.8,3.4,3.0,0,0
2019-01-04,2.8,-1.8,0.4,2.6,6.0,0,0
2019-01-05,2.3,0.1,1.2,0.0,2.0,0,0
2019-01-06,1.4,-13.0,-5.8,0.3,1.5,0,0
2019-01-07,-8.4,-16.8,-12.6,3.9,1.5,0,0
2019-01-08,1.2,-8.8,-3.8,6.1,3.5,0,0
2019-01-09,1.2,-3.0,-0.9,0.1,3.5,0,0
2019-01-10,-2.8,-13.0,-7.9,0.7,8.0,0,0
2019-01-11,-12.9,-18.8,-15.9,0.2,3.5,0,0
2019-01-12,-13.6,-18.6,-16.2,0.0,3.0,0,0
2019-01-13,-10.6,-19.9,-15.2,0.8,3.0,0,0
2019-01-14,-7.9,-18.4,-13.2,0.3,3.0,0,0
2019-01-15,-1.4,-7.9,-4.6,0.6,3.5,0,0
2019-01-16,1.4,-17.6,-8.1,0.5,3.5,0,0
2019-01-17,-13.4,-21.0,-17.2,0.6,3.0,0,0
2019-01-18,-9.1,-15.9,-12.5,1.4,3.0,0,0
2019-01-19,-15.1,-23.0,-19.0,2.3,5.0,0,0
2019-01-20,-15.7,-21.2,-18.5,11.2,6.0,0,0
2019-01-21,-16.4,-21.4,-19.0,1.5,13.5,0,0
2019-01-22,-9.8,-22.7,-16.2,0.0,14.0,0,0
2019-01-23,0.8,-13.3,-6.2,19.2,16.5,0,0
2019-01-24,2.7,-6.7,-2.0,19.4,17.0,0,0
2019-01-25,-1.6,-11.2,-6.4,0.3,11.0,0,0
2019-01-26,-10.8,-13.7,-12.2,1.0,11.0,0,0
2019-01-27,-0.6,-12.9,-6.8,0.0,11.5,0,0
2019-01-28,-12.4,-20.4,-16.4,0.0,11.5,0,0
2019-01-29,-9.2,-18.0,-13.6,7.4,11.5,0,0
2019-01-30,-7.5,-17.0,-12.3,0.0,20.5,0,0
2019-01-31,-13.9,-17.6,-15.8,0.0,18.0,0,0
2019-02-01,-12.0,-17.4,-14.7,0.0,16.0,0,0
2019-02-02,-6.4,-16.1,-11.2,2.8,15.5,0,0
2019-02-03,-10.6,-14.6,-12.6,2.8,18.0,0,0
2019-02-04,-2.9,-10.6,-6.8,1.6,18.0,0,0
2019-02-05,6.8,-9.6,-1.4,6.4,17.0,0,0
2019-02-06,-5.7,-11.0,-8.4,4.8,14.0,0,0
2019-02-07,2.2,-6.7,-2.2,1.0,14.0,0,0
2019-02-08,6.5,-8.9,-1.2,0.8,11.0,0,0
2019-02-09,-7.0,-11.7,-9.4,0.0,9.0,0,0
2019-02-10,-6.4,-13.5,-10.0,0.0,9.0,0,0
2019-02-11,-8.4,-14.6,-11.5,0.0,8.0,0,0
2019-02-12,-5.9,-16.6,-11.3,16.6,8.0,0,0
2019-02-13,0.6,-7.5,-3.4,17.4,28.0,0,0
2019-02-14,-4.5,-10.0,-7.3,0.0,29.5,0,0
2019-02-15,4.2,-6.6,-1.2,2.8,29.0,0,0
2019-02-16,-1.8,-11.8,-6.8,0.0,24.0,0,0
2019-02-17,-8.8,-18.4,-13.6,0.1,23.5,0,0
2019-02-18,-7.6,-15.6,-11.6,0.0,22.0,0,0
2019-02-19,-9.4,-18.3,-13.9,0.0,23.5,0,0
2019-02-20,-4.8,-19.2,-12.0,1.9,23.0,0,0
2019-02-21,3.0,-7.8,-2.4,9.4,29.0,0,0
2019-02-22,-0.8,-10.6,-5.7,0.0,28.0,0,0
2019-02-23,0.7,-13.6,-6.5,0.0,27.0,0,0
2019-02-24,4.1,-2.4,0.8,14.0,25.5,0,0
2019-02-25,1.8,-12.2,-5.2,0.1,22.5,0,0
2019-02-26,-12.2,-18.0,-15.2,0.1,22.5,0,0
2019-02-27,-13.1,-20.6,-16.9,0.0,22.5,0,0
2019-02-28,-8.0,-20.4,-14.2,0.0,22.5,0,0
2019-03-01,-3.7,-16.6,-10.1,0.0,22.0,0,0
2019-03-02,-2.2,-11.8,-7.0,0.0,21.0,0,0
2019-03-03,-0.9,-7.2,-4.0,0.3,21.0,0,0
2019-03-04,-2.6,-10.4,-6.4,0.0,21.0,0,0
2019-03-05,-7.6,-14.6,-11.2,0.3,21.0,0,0
2019-03-06,-8.2,-16.3,-12.2,0.0,22.0,0,0
2019-03-07,-7.9,-18.8,-13.4,0.0,21.5,0,0
2019-03-08,-1.6,-12.5,-7.0,0.0,21.5,0,0
2019-03-09,-1.2,-10.2,-5.8,0.0,21.0,0,0
2019-03-10,3.5,-7.8,-2.2,20.6,20.5,0,0
2019-03-11,3.4,-2.4,0.6,0.3,26.5,0,0
2019-03-12,-1.3,-5.9,-3.6,0.0,25.0,0,0
2019-03-13,2.4,-6.6,-2.0,1.2,25.0,0,0
2019-03-14,7.6,-1.5,3.0,0.0,25.0,0,0
2019-03-15,10.0,3.2,6.6,1.6,17.0,0,0
2019-03-16,3.4,-4.6,-0.7,0.1,6.5,0,0
2019-03-17,-2.3,-7.4,-4.9,0.1,6.0,0,0
2019-03-18,-1.0,-8.6,-4.8,0.0,6.0,0,0
2019-03-19,0.8,-11.0,-5.1,0.0,10.0,0,0
2019-03-20,7.4,-5.9,0.8,0.0,5.0,0,0
2019-03-21,7.2,1.2,4.2,8.2,3.0,0,0
2019-03-22,3.2,1.0,2.2,16.4,2.0,0,0
2019-03-23,1.2,-5.0,-1.9,1.4,2.0,0,0
2019-03-24,4.3,-4.0,0.2,0.0,1.5,0,0
2019-03-25,0.0,-7.3,-3.6,0.0,1.5,0,0
2019-03-26,0.4,-7.6,-3.6,0.0,1.5,0,0
2019-03-27,6.2,-5.7,0.2,0.0,3.0,0,0
2019-03-28,8.5,0.4,4.4,0.6,2.5,0,0
2019-03-29,7.6,-2.8,2.4,1.6,2.5,0,0
2019-03-30,1.8,-2.1,-0.1,6.6,2.5,0,0
2019-03-31,2.2,-1.8,0.2,5.7,2.5,0,0
2019-04-01,2.0,-6.4,-2.2,0.0,2.5,0,0
2019-04-02,9.4,-1.7,3.8,0.0,2.5,0,0
2019-04-03,10.1,-1.7,4.2,0.1,2.5,0,0
2019-04-04,2.2,-4.6,-1.2,0.0,5.0,0,0
2019-04-05,4.6,-7.3,-1.4,3.2,2.5,0,0
2019-04-06,8.0,1.0,4.5,1.5,2.5,0,0
2019-04-07,11.2,1.4,6.3,0.4,2.5,0,0
2019-04-08,1.8,-2.6,-0.4,14.0,2.5,0,0
2019-04-09,-0.2,-2.8,-1.5,9.6,2.5,0,0
2019-04-10,4.5,-3.6,0.4,0.0,8.0,0,0
2019-04-11,6.0,-4.0,1.0,0.0,3.0,0,0
2019-04-12,14.2,2.6,8.4,0.2,2.5,0,0
2019-04-13,17.2,4.1,10.6,0.0,5.0,0,0
2019-04-14,9.0,1.0,5.0,5.7,4.0,0,0
2019-04-15,5.8,2.3,4.0,2.0,4.0,0,0
2019-04-16,9.8,1.6,5.7,0.0,4.0,0,0
2019-04-17,13.8,-1.8,6.1,0.0,3.0,0,0
2019-04-18,16.0,6.0,11.0,0.7,3.0,0,0
2019-04-19,12.9,4.7,8.9,30.8,2.0,0,1
2019-04-20,7.2,4.4,5.8,11.8,2.0,0,1
2019-04-21,16.2,3.4,9.8,0.0,2.0,0,1
2019-04-22,18.6,5.2,11.9,0.0,2.0,0,1
2019-04-23,17.2,6.3,11.8,2.8,1.0,0,1
2019-04-24,8.2,5.4,6.8,6.8,1.0,0,1
2019-04-25,11.2,4.7,8.0,0.0,1.0,0,1
2019-04-26,10.9,5.0,8.0,22.0,1.0,0,1
2019-04-27,7.8,2.9,5.4,9.5,1.0,0,1
2019-04-28,10.2,1.8,6.0,0.0,1.0,0,1
2019-04-29,9.4,-0.6,4.4,0.0,1.0,0,1
2019-04-30,14.1,5.4,9.8,0.0,1.0,0,1
2019-05-01,8.4,2.2,5.4,6.3,,0,0
2019-05-02,9.6,2.6,6.2,0.4,,0,0
2019-05-03,10.4,7.6,9.1,3.4,,0,0
2019-05-04,16.4,7.5,12.0,0.1,,0,0
2019-05-05,20.2,4.1,12.2,0.0,,0,0
2019-05-06,23.6,9.3,16.5,0.0,,0,0
2019-05-07,18.6,4.8,11.7,0.3,,0,0
2019-05-08,14.3,1.2,7.8,0.0,,0,0
2019-05-09,16.6,3.8,10.2,13.2,,0,0
2019-05-10,17.8,8.4,13.1,25.4,,0,0
2019-05-11,13.9,5.2,9.6,0.0,,0,0
2019-05-12,17.0,6.0,11.4,0.0,,0,0
2019-05-13,15.8,6.6,11.3,3.2,,0,0
2019-05-14,8.7,5.5,7.1,5.4,,0,0
2019-05-15,15.0,5.8,10.4,0.1,,0,0
2019-05-16,16.5,7.4,11.9,0.0,,0,0
2019-05-17,14.6,9.1,11.9,0.6,,0,0
2019-05-18,15.8,7.6,11.7,0.1,,0,0
2019-05-19,18.8,10.2,14.5,11.6,,0,0
2019-05-20,23.0,9.8,16.4,0.0,,0,0
2019-05-21,16.6,7.3,12.0,0.4,,0,0
2019-05-22,19.2,5.9,12.6,0.2,,0,0
2019-05-23,21.0,12.4,16.7,16.6,,0,0
2019-05-24,17.2,10.5,13.8,1.7,,0,0
2019-05-25,21.2,9.6,15.4,0.7,,0,0
2019-05-26,24.2,12.2,18.2,0.8,,0,0
2019-05-27,17.0,8.9,13.0,0.0,,0,0
2019-05-28,12.7,7.6,10.2,1.8,,0,0
2019-05-29,16.2,7.8,12.0,0.1,,0,0
2019-05-30,22.3,11.0,16.6,2.2,,0,0
2019-05-31,15.8,7.6,11.7,0.0,,0,0
2019-06-01,18.7,9.8,14.2,0.0,,0,0
2019-06-02,18.2,11.6,14.8,7.4,,0,0
2019-06-03,12.6,7.3,10.0,0.0,,0,0
2019-06-04,18.0,6.3,12.2,0.1,,0,0
2019-06-05,17.5,9.4,13.5,0.4,,0,0
2019-06-06,23.6,10.6,17.1,0.0,,0,0
2019-06-07,26.0,8.4,17.2,0.0,,0,0
2019-06-08,23.4,9.3,16.4,0.0,,0,0
2019-06-09,30.0,12.8,21.5,0.0,,0,0
2019-06-10,30.2,16.6,23.4,4.4,,0,0
2019-06-11,19.6,9.8,14.7,20.5,,0,0
2019-06-12,24.3,9.5,17.0,0.0,,0,0
2019-06-13,20.0,13.2,16.6,1.3,,0,0
2019-06-14,17.3,13.2,15.2,5.9,,0,0
2019-06-15,20.6,13.8,17.2,6.0,,0,0
2019-06-16,21.0,11.9,16.4,0.0,,0,0
2019-06-17,23.4,10.4,16.9,0.0,,0,0
2019-06-18,26.7,11.9,19.3,0.0,,0,0
2019-06-19,27.8,15.4,21.6,0.0,,0,0
2019-06-20,18.6,15.4,17.0,4.9,,0,0
2019-06-21,25.2,14.6,20.0,0.0,,0,0
2019-06-22,26.6,15.1,20.8,0.0,,0,0
2019-06-23,28.0,14.6,21.3,0.0,,0,0
2019-06-24,25.9,12.5,19.2,0.0,,0,0
2019-06-25,25.0,17.7,21.3,16.8,,0,0
2019-06-26,28.5,17.3,22.9,0.1,,0,0
2019-06-27,29.4,18.8,24.1,0.8,,0,0
2019-06-28,29.8,16.2,23.0,0.0,,0,0
2019-06-29,28.0,17.0,22.5,14.2,,0,0
2019-06-30,24.2,15.3,19.8,3.2,,0,0
2019-07-01,27.3,16.7,22.0,0.0,,0,0
2019-07-02,29.8,19.5,24.7,0.0,,0,0
2019-07-03,30.8,18.8,24.8,0.0,,0,0
2019-07-04,32.6,19.7,26.2,0.0,,0,0
2019-07-05,30.0,21.2,25.6,3.2,,0,0
2019-07-06,29.5,17.6,23.6,0.0,,0,0
2019-07-07,25.3,14.4,19.8,0.0,,0,0
2019-07-08,27.9,12.3,20.2,0.0,,0,0
2019-07-09,30.2,17.4,23.8,0.0,,0,0
2019-07-10,30.8,19.5,25.2,0.0,,0,0
2019-07-11,29.0,18.8,23.9,30.2,,0,0
2019-07-12,25.6,18.8,22.2,0.0,,0,0
2019-07-13,27.4,17.6,22.5,0.4,,0,0
2019-07-14,24.9,17.4,21.2,0.0,,0,0
2019-07-15,27.2,16.0,21.5,0.0,,0,0
2019-07-16,29.0,17.8,23.4,0.0,,0,0
2019-07-17,28.8,17.8,23.4,0.0,,0,0
2019-07-18,27.9,15.7,21.8,0.0,,0,0
2019-07-19,31.6,20.8,26.2,4.2,,0,0
2019-07-20,33.1,23.4,28.2,0.0,,0,0
2019-07-21,30.4,19.8,25.0,0.0,,0,0
2019-07-22,23.4,16.4,20.0,0.0,,0,0
2019-07-23,27.0,15.4,21.2,0.0,,0,0
2019-07-24,24.4,12.7,18.6,0.0,,0,0
2019-07-25,28.4,13.2,20.8,0.0,,0,0
2019-07-26,31.0,17.9,24.5,0.1,,0,0
2019-07-27,31.8,20.0,25.9,0.0,,0,0
2019-07-28,29.0,21.7,25.3,1.6,,0,0
2019-07-29,31.4,21.5,26.4,0.0,,0,0
2019-07-30,31.5,23.2,27.4,0.0,,0,0
2019-07-31,30.2,17.3,23.8,0.0,,0,0
2019-08-01,27.8,14.6,21.2,0.0,,0,0
2019-08-02,29.4,17.0,23.2,0.0,,0,0
2019-08-03,28.6,18.6,23.6,0.0,,0,0
2019-08-04,24.4,14.0,19.2,0.1,,0,0
2019-08-05,27.6,11.5,19.6,0.0,,0,0
2019-08-06,31.1,17.4,24.2,0.0,,0,0
2019-08-07,24.6,21.2,23.0,0.2,,0,0
2019-08-08,28.9,19.4,24.2,10.3,,0,0
2019-08-09,25.2,15.0,20.1,10.5,,0,0
2019-08-10,20.4,14.4,17.4,1.0,,0,0
2019-08-11,26.8,14.4,20.6,0.0,,0,0
2019-08-12,27.0,18.4,22.7,2.6,,0,0
2019-08-13,27.0,17.2,22.1,0.0,,0,0
2019-08-14,24.9,14.9,19.9,0.0,,0,0
2019-08-15,24.8,11.3,18.0,0.0,,0,0
2019-08-16,25.9,14.6,20.2,0.4,,0,0
2019-08-17,27.8,18.2,23.0,4.0,,0,0
2019-08-18,28.0,19.8,24.0,0.0,,0,0
2019-08-19,30.0,16.9,23.4,0.2,,0,0
2019-08-20,28.7,15.2,22.0,0.0,,0,0
2019-08-21,25.1,19.0,22.0,3.2,,0,0
2019-08-22,26.5,15.4,21.0,0.0,,0,0
2019-08-23,23.2,13.0,18.1,0.0,,0,0
2019-08-24,23.1,11.8,17.5,0.0,,0,0
2019-08-25,25.2,12.4,18.8,0.0,,0,0
2019-08-26,26.8,12.8,19.8,0.1,,0,0
2019-08-27,26.6,14.0,20.3,0.0,,0,0
2019-08-28,21.0,18.4,19.8,16.3,,0,0
2019-08-29,24.8,17.7,21.2,0.0,,0,0
2019-08-30,24.1,16.0,20.0,10.4,,0,0
2019-08-31,22.5,12.2,17.4,0.0,,0,0
2019-09-01,23.0,9.4,16.3,4.8,,0,0
2019-09-02,21.5,13.8,17.7,27.2,,0,0
2019-09-03,19.6,12.0,15.8,0.1,,0,0
2019-09-04,24.2,13.3,18.8,22.4,,0,0
2019-09-05,21.0,9.9,15.4,0.1,,0,0
2019-09-06,22.6,11.4,17.0,0.0,,0,0
2019-09-07,20.2,12.8,16.5,10.2,,0,0
2019-09-08,19.0,8.8,14.0,0.0,,0,0
2019-09-09,17.9,7.9,12.9,0.0,,0,0
2019-09-10,19.4,7.8,13.6,2.8,,0,0
2019-09-11,26.6,13.8,20.2,3.6,,0,0
2019-09-12,20.2,10.2,15.2,0.0,,0,0
2019-09-13,20.7,7.8,14.3,0.0,,0,0
2019-09-14,23.4,13.8,18.6,6.9,,0,0
2019-09-15,18.0,10.6,14.2,0.0,,0,0
2019-09-16,21.1,10.2,15.7,0.0,,0,0
2019-09-17,19.7,7.8,13.8,0.0,,0,0
2019-09-18,19.1,8.5,13.8,0.0,,0,0
2019-09-19,21.0,6.4,13.8,0.0,,0,0
2019-09-20,24.2,12.9,18.5,0.1,,0,0
2019-09-21,26.0,13.8,19.9,0.0,,0,0
2019-09-22,26.3,16.4,21.4,0.0,,0,0
2019-09-23,25.1,16.0,20.6,5.2,,0,0
2019-09-24,17.2,12.6,14.8,0.6,,0,0
2019-09-25,20.0,11.9,16.0,0.2,,0,0
2019-09-26,19.9,10.3,15.2,7.4,,0,0
2019-09-27,19.8,9.2,14.4,0.2,,0,0
2019-09-28,18.4,11.2,14.8,6.9,,0,0
2019-09-29,13.9,5.8,9.9,0.1,,0,0
2019-09-30,14.2,5.4,9.8,3.6,,0,0
2019-10-01,17.2,8.9,13.0,49.8,,1,0
2019-10-02,14.8,4.4,9.6,0.1,,0,0
2019-10-03,10.8,2.6,6.8,5.2,,0,0
2019-10-04,11.1,2.6,6.8,0.6,,0,0
2019-10-05,12.4,1.0,6.7,0.1,,0,0
2019-10-06,16.8,6.0,11.4,0.0,,0,0
2019-10-07,17.0,11.8,14.4,10.0,,0,0
2019-10-08,17.0,5.9,11.5,0.1,,0,0
2019-10-09,16.3,4.2,10.3,0.0,,0,0
2019-10-10,18.0,7.1,12.6,0.0,,0,0
2019-10-11,19.4,6.6,13.0,0.0,,0,0
2019-10-12,18.6,7.7,13.2,0.7,,0,0
2019-10-13,16.0,5.8,10.8,0.2,,0,0
2019-10-14,14.0,5.6,9.8,0.2,,0,0
2019-10-15,13.6,4.3,9.0,0.1,,0,0
2019-10-16,16.3,8.0,12.1,11.8,,0,0
2019-10-17,9.3,6.8,8.0,58.0,,1,0
2019-10-18,8.9,4.6,6.8,0.2,,0,0
2019-10-19,10.9,1.4,6.1,0.0,,0,0
2019-10-20,12.6,1.6,7.1,0.0,,0,0
2019-10-21,15.9,0.8,8.4,0.0,,0,0
2019-10-22,16.2,8.6,12.4,19.0,,0,0
2019-10-23,15.4,9.6,12.5,6.3,,0,0
2019-10-24,13.6,7.0,10.2,0.0,,0,0
2019-10-25,9.4,2.6,6.0,0.0,,0,0
2019-10-26,11.4,2.6,7.0,0.0,,0,0
2019-10-27,10.6,6.4,8.5,36.2,,0,0
2019-10-28,12.4,5.8,9.1,0.2,,0,0
2019-10-29,17.4,3.6,10.4,0.0,,0,0
2019-10-30,15.4,8.8,12.1,0.6,,0,0
2019-10-31,16.0,8.1,12.0,60.4,,1,0
2019-11-01,10.9,1.5,6.2,4.5,,0,0
2019-11-02,6.8,-0.4,3.2,0.6,,0,0
2019-11-03,7.2,2.6,5.0,0.2,,0,0
2019-11-04,8.5,1.2,4.9,0.0,,0,0
2019-11-05,9.8,3.2,6.5,6.8,,0,0
2019-11-06,4.8,0.6,2.8,1.4,,0,0
2019-11-07,1.3,-2.8,-0.8,6.8,0.0,0,0
2019-11-08,0.9,-5.6,-2.4,0.0,0.0,0,0
2019-11-09,2.4,-6.4,-2.0,0.0,,0,0
2019-11-10,6.5,-1.6,2.5,0.0,0.0,0,0
2019-11-11,-1.6,-7.3,-4.4,9.2,1.0,0,0
2019-11-12,-4.7,-10.9,-7.8,7.2,11.0,0,0
2019-11-13,-7.0,-13.3,-10.2,0.0,6.0,0,0
2019-11-14,1.3,-9.3,-4.0,0.4,5.0,0,0
2019-11-15,2.7,-10.0,-3.6,0.4,7.5,0,0
2019-11-16,-5.3,-13.4,-9.4,0.1,6.0,0,0
2019-11-17,-2.7,-13.0,-7.8,0.0,4.0,0,0
2019-11-18,-0.8,-10.0,-5.4,0.0,4.5,0,0
2019-11-19,0.2,-2.0,-0.9,2.3,4.5,0,0
2019-11-20,1.8,-3.2,-0.8,0.5,4.0,0,0
2019-11-21,2.8,-6.2,-1.7,1.6,5.5,0,0
2019-11-22,7.0,-4.2,1.4,2.9,2.5,0,0
2019-11-23,3.3,-6.2,-1.5,0.0,1.0,0,0
2019-11-24,1.9,-2.8,-0.5,0.0,0.0,0,0
2019-11-25,5.8,-1.8,2.0,0.0,0.0,0,0
2019-11-26,10.0,-2.3,3.8,0.0,0.0,0,0
2019-11-27,3.4,-3.3,0.0,15.4,0.0,0,0
2019-11-28,0.9,-2.0,-0.6,1.4,1.0,0,0
2019-11-29,-0.8,-8.4,-4.6,0.0,0.0,0,0
2019-11-30,-4.7,-10.7,-7.8,0.0,0.0,0,0
2019-12-01,-5.6,-12.2,-9.0,0.0,0.0,0,0
2019-12-02,-2.0,-7.1,-4.6,0.0,0.5,0,0
2019-12-03,1.2,-7.7,-3.2,0.0,0.5,0,0
2019-12-04,0.4,-4.5,-2.1,2.4,1.0,0,0
2019-12-05,0.6,-5.2,-2.4,1.6,4.5,0,0
2019-12-06,-3.8,-9.4,-6.6,0.8,3.5,0,0
2019-12-07,-4.6,-11.8,-8.2,0.0,3.5,0,0
2019-12-08,0.7,-11.8,-5.6,0.1,3.5,0,0
2019-12-09,7.6,0.4,4.0,7.6,2.5,0,0
2019-12-10,9.5,-8.5,0.6,0.0,1.0,0,0
2019-12-11,-2.4,-11.0,-6.8,1.3,1.5,0,0
2019-12-12,-3.0,-9.9,-6.4,0.0,0.5,0,0
2019-12-13,4.2,-3.3,0.4,3.0,1.0,0,0
2019-12-14,3.5,0.8,2.2,12.5,1.0,0,0
2019-12-15,1.2,-9.8,-4.4,0.6,0.5,0,0
2019-12-16,-3.9,-11.5,-7.8,0.1,0.0,0,0
2019-12-17,-1.1,-4.6,-2.8,1.0,0.5,0,0
2019-12-18,-2.6,-18.2,-10.4,3.2,2.0,0,0
2019-12-19,-14.8,-20.4,-17.6,0.0,4.0,0,0
2019-12-20,-11.2,-16.8,-14.0,0.0,3.5,0,0
2019-12-21,-8.4,-15.5,-12.0,0.0,3.5,0,0
2019-12-22,3.3,-10.2,-3.4,0.0,3.5,0,0
2019-12-23,7.4,-1.5,2.9,0.0,1.5,0,0
2019-12-24,0.8,-5.7,-2.4,0.0,0.5,0,0
2019-12-25,-3.0,-6.6,-4.8,0.0,1.0,0,0
2019-12-26,-3.8,-8.9,-6.4,0.4,1.0,0,0
2019-12-27,3.2,-4.6,-0.6,5.8,1.0,0,0
2019-12-28,3.9,-1.6,1.2,0.0,1.0,0,0
2019-12-29,0.8,-2.8,-1.0,0.0,1.0,0,0
2019-12-30,-0.8,-4.0,-2.3,16.5,1.0,0,0
2019-12-31,1.2,-1.8,-0.3,10.9,11.0,0,0
2020-01-01,1.2,-0.9,0.2,0.8,15.0,0,0
2020-01-02,3.7,-1.6,1.0,0.0,14.5,0,0
2020-01-03,4.9,1.2,3.0,0.0,11.5,0,0
2020-01-04,1.8,-2.0,-0.2,0.3,6.5,0,0
2020-01-05,-1.8,-12.0,-6.8,0.1,6.5,0,0
2020-01-06,-4.7,-12.4,-8.6,2.4,6.5,0,0
2020-01-07,-2.1,-8.2,-5.1,0.2,8.5,0,0
2020-01-08,-0.1,-11.4,-5.8,1.8,8.5,0,0
2020-01-09,-8.2,-16.2,-12.2,0.1,8.0,0,0
2020-01-10,3.0,-10.2,-3.6,0.0,8.0,0,0
2020-01-11,6.6,-3.7,1.4,44.3,5.0,0,0
2020-01-12,-3.6,-9.6,-6.6,14.2,4.5,0,0
2020-01-13,-7.2,-10.1,-8.6,0.0,7.0,0,0
2020-01-14,-5.6,-7.3,-6.4,1.5,6.0,0,0
2020-01-15,0.6,-6.8,-3.1,0.3,7.0,0,0
2020-01-16,-0.4,-13.7,-7.1,4.2,8.5,0,0
2020-01-17,-13.6,-19.8,-16.8,0.2,8.5,0,0
2020-01-18,-13.2,-18.1,-15.6,10.0,8.5,0,0
